srcIp,dstIp,dstPort,proto,duration,fwdPackets,bwdPackets,fwdBytes,bwdBytes,iatStd,fwdHeaderBytes,bwdHeaderBytes,label,count
192.168.10.12,OTHER,123,17,0,0,0,0,0,0,7,3,1,1308
192.168.10.12,OTHER,443,6,2,0,0,0,0,2,7,3,1,2253
192.168.10.3,192.168.10.1,53,17,18,0,0,0,0,19,7,3,1,967
192.168.10.51,OTHER,443,6,5,0,0,3,0,2,7,3,1,4
192.168.10.8,192.168.10.16,OTHER,6,0,0,0,0,0,0,7,3,1,3848
192.168.10.14,OTHER,80,6,1,0,0,0,0,0,7,3,1,183
192.168.10.16,OTHER,OTHER,17,0,0,0,1,0,0,7,3,1,552
192.168.10.14,OTHER,80,6,10,0,0,0,0,4,7,3,1,315
192.168.10.12,OTHER,80,6,18,0,0,1,0,4,7,3,1,867
192.168.10.12,OTHER,80,6,18,0,0,0,0,4,7,3,1,1624
192.168.10.12,OTHER,443,6,6,1,1,2,0,1,7,4,1,3
192.168.10.17,192.168.10.50,OTHER,6,0,0,0,0,0,0,7,3,1,960
192.168.10.17,OTHER,443,6,17,0,0,1,0,4,7,3,1,165
192.168.10.12,OTHER,443,6,19,0,0,1,0,6,7,3,1,315
192.168.10.25,192.168.10.50,OTHER,6,0,0,0,0,0,0,7,3,1,1422
192.168.10.15,OTHER,443,6,12,0,0,4,0,6,7,3,1,4
192.168.10.14,OTHER,80,6,5,0,0,0,0,4,7,3,1,122
192.168.10.8,OTHER,80,6,1,0,0,0,0,1,7,3,1,837
192.168.10.19,OTHER,443,6,18,0,0,2,0,4,7,3,1,830
192.168.10.16,OTHER,80,6,2,0,0,0,0,3,7,3,1,2997
192.168.10.25,OTHER,80,6,6,0,0,0,0,7,7,3,1,18
192.168.10.8,OTHER,443,6,12,0,0,1,0,6,7,3,1,26
192.168.10.9,OTHER,443,6,2,0,0,3,0,1,7,3,1,32
192.168.10.16,OTHER,80,6,15,0,0,0,0,4,7,3,1,49
192.168.10.8,192.168.10.12,OTHER,6,6,0,0,0,0,4,7,3,1,35
192.168.10.50,192.168.10.19,OTHER,6,0,0,0,0,0,0,7,3,1,1199
192.168.10.8,OTHER,80,6,10,0,0,0,0,4,7,3,1,321
192.168.10.17,OTHER,443,6,19,0,0,1,0,7,7,3,1,56
192.168.10.8,OTHER,443,6,9,0,0,2,0,3,7,3,1,21
192.168.10.50,172.16.0.1,OTHER,6,14,0,0,4,0,10,7,3,1,1740
192.168.10.8,OTHER,80,6,6,0,0,1,0,3,7,3,1,90
192.168.10.9,OTHER,80,6,3,0,0,2,0,1,7,3,1,40
192.168.10.51,OTHER,443,6,18,0,0,2,0,4,7,3,1,713
192.168.10.17,192.168.10.8,OTHER,6,0,0,0,0,0,0,7,3,1,232
192.168.10.15,OTHER,80,6,4,0,0,8,0,1,7,3,1,1
192.168.10.51,OTHER,80,6,18,0,0,1,0,4,7,3,1,524
192.168.10.16,OTHER,443,6,2,0,0,1,0,1,7,3,1,1819
192.168.10.16,OTHER,OTHER,17,0,0,0,2,0,0,7,3,1,219
192.168.10.17,OTHER,OTHER,17,0,0,0,2,0,0,7,3,1,229
192.168.10.17,OTHER,443,6,19,0,0,2,0,4,7,3,1,335
192.168.10.17,OTHER,443,6,5,0,0,1,0,2,7,3,1,548
192.168.10.8,OTHER,80,6,3,0,0,2,0,1,7,3,1,23
OTHER,192.168.10.16,OTHER,6,0,0,0,2,0,0,7,3,1,44
192.168.10.5,OTHER,443,6,11,0,0,1,0,4,7,3,1,366
192.168.10.14,OTHER,80,6,3,0,0,1,0,3,7,3,1,210
192.168.10.9,OTHER,443,6,1,0,0,0,0,0,7,3,1,1058
192.168.10.15,OTHER,443,6,19,0,0,1,0,7,7,3,1,487
192.168.10.14,OTHER,443,6,3,0,0,1,0,2,7,3,1,441
192.168.10.16,OTHER,443,6,6,0,0,1,0,2,7,3,1,50
192.168.10.19,OTHER,443,6,0,0,0,2,0,0,7,3,1,192
192.168.10.5,OTHER,443,6,3,0,0,1,0,2,7,3,1,1301
192.168.10.14,OTHER,80,6,16,0,0,0,0,4,7,3,1,48
192.168.10.19,OTHER,443,6,19,0,0,2,0,3,7,3,1,192
192.168.10.3,192.168.10.1,53,17,13,0,0,0,0,15,7,3,1,1745
192.168.10.15,192.168.10.50,OTHER,6,0,0,0,2,0,0,7,3,1,82
192.168.10.5,OTHER,443,6,4,0,0,1,0,2,7,3,1,351
192.168.10.8,192.168.10.12,OTHER,6,0,0,0,0,0,0,7,3,1,3816
192.168.10.16,OTHER,80,6,14,0,0,0,0,4,7,3,1,47
192.168.10.16,OTHER,443,6,12,0,1,3,0,2,7,3,1,3
192.168.10.50,172.16.0.1,OTHER,6,15,0,0,4,0,11,7,3,1,629
192.168.10.15,OTHER,80,6,9,0,0,0,0,4,7,3,1,169
192.168.10.12,OTHER,443,6,17,0,0,3,0,4,7,3,1,96
192.168.10.5,OTHER,443,6,4,0,0,1,0,3,7,3,1,188
192.168.10.14,OTHER,443,6,18,0,0,1,0,3,7,3,1,278
192.168.10.16,OTHER,443,6,2,0,0,0,0,2,7,3,1,2262
192.168.10.17,OTHER,443,6,3,0,0,1,0,3,7,3,1,13
192.168.10.5,OTHER,443,6,1,0,0,1,0,1,7,3,1,443
192.168.10.3,192.168.10.1,53,17,19,0,0,0,0,19,7,3,1,912
192.168.10.19,OTHER,443,6,18,0,0,4,0,2,7,3,1,8
192.168.10.12,OTHER,443,6,10,0,0,1,0,3,7,3,1,156
192.168.10.17,OTHER,80,6,18,0,0,0,0,4,7,3,1,1088
192.168.10.51,OTHER,80,6,15,0,0,2,0,2,7,3,1,4
192.168.10.8,OTHER,80,6,19,0,0,1,0,4,7,3,1,483
192.168.10.12,OTHER,80,6,1,0,0,0,0,2,7,3,1,94
192.168.10.25,OTHER,80,6,8,0,0,1,0,8,7,3,1,9
192.168.10.8,OTHER,443,6,11,0,0,2,0,6,7,3,1,4
192.168.10.51,OTHER,443,6,2,0,0,1,0,1,7,3,1,1783
192.168.10.12,OTHER,443,6,0,0,0,2,0,0,7,3,1,334
192.168.10.9,OTHER,80,6,8,0,0,0,0,4,7,3,1,286
192.168.10.3,192.168.10.1,53,17,17,0,0,0,0,19,7,3,1,457
192.168.10.14,OTHER,80,6,18,0,1,3,0,2,7,3,1,7
192.168.10.15,192.168.10.3,OTHER,6,0,0,0,1,0,0,7,3,1,23
192.168.10.17,OTHER,443,6,19,0,0,1,0,8,7,3,1,186
192.168.10.15,OTHER,80,6,1,0,0,0,0,1,7,3,1,550
192.168.10.8,192.168.10.16,OTHER,6,0,0,0,1,0,0,7,3,1,16
192.168.10.16,OTHER,443,6,18,0,0,1,0,2,7,3,1,13
192.168.10.16,OTHER,443,6,6,0,0,2,0,2,7,3,1,22
192.168.10.3,192.168.10.1,53,17,3,0,0,0,0,4,7,3,1,895
192.168.10.15,192.168.10.3,53,17,3,0,0,0,0,3,7,3,1,58
192.168.10.9,OTHER,443,6,4,0,0,1,0,2,7,3,1,357
192.168.10.51,192.168.10.50,OTHER,6,1,0,0,2,0,0,7,3,1,421
192.168.10.19,OTHER,80,6,8,0,0,1,0,2,7,3,1,22
192.168.10.19,OTHER,443,6,1,1,1,1,0,0,7,4,1,9
192.168.10.8,OTHER,443,6,19,0,0,0,0,11,7,3,1,54
192.168.10.5,OTHER,443,17,5,0,0,2,0,2,7,3,1,4
192.168.10.14,OTHER,443,6,19,0,0,1,0,7,7,3,1,490
192.168.10.12,OTHER,443,6,19,0,0,0,0,11,7,3,1,60
192.168.10.15,OTHER,443,6,2,0,0,0,0,2,7,3,1,2372
192.168.10.16,192.168.10.3,53,17,1,0,0,0,0,1,7,3,1,146
192.168.10.25,OTHER,80,6,3,0,0,0,0,0,7,3,1,69
192.168.10.9,OTHER,80,6,9,0,0,0,0,4,7,3,1,131
192.168.10.51,OTHER,443,6,10,0,0,1,0,3,7,3,1,86
192.168.10.15,OTHER,80,6,10,0,0,1,0,4,7,3,1,335
192.168.10.19,OTHER,80,6,18,0,0,0,0,4,7,3,1,1140
192.168.10.15,OTHER,443,6,19,0,0,2,0,4,7,3,1,148
192.168.10.15,OTHER,443,6,4,0,0,0,0,3,7,3,1,96
192.168.10.12,OTHER,80,6,2,0,0,0,0,0,7,3,1,35
192.168.10.25,OTHER,80,6,10,0,0,0,0,0,7,3,1,24
192.168.10.15,192.168.10.50,OTHER,6,1,0,0,2,0,0,7,3,1,558
192.168.10.14,OTHER,443,6,2,0,0,1,0,1,7,3,1,1752
192.168.10.9,OTHER,443,6,0,0,0,2,0,0,7,3,1,308
192.168.10.14,OTHER,443,6,1,0,0,0,0,0,7,3,1,437
192.168.10.12,OTHER,80,6,0,0,0,1,0,0,7,3,1,832
192.168.10.19,OTHER,80,6,2,0,0,0,0,1,7,3,1,376
192.168.10.5,OTHER,443,6,10,0,0,2,0,3,7,3,1,64
192.168.10.5,OTHER,80,6,19,0,0,3,0,4,7,3,1,32
192.168.10.12,192.168.10.3,OTHER,17,0,0,0,2,0,0,7,3,1,125
192.168.10.8,OTHER,80,6,18,0,0,1,0,4,7,3,1,1118
OTHER,192.168.10.25,OTHER,6,3,0,0,0,0,5,7,3,1,52
192.168.10.19,OTHER,443,6,11,0,1,2,0,1,7,3,1,1
192.168.10.50,172.16.0.1,OTHER,6,1,0,0,1,0,1,7,3,1,428
192.168.10.15,OTHER,OTHER,6,3,0,0,0,0,2,7,3,1,46
OTHER,192.168.10.16,OTHER,6,1,0,0,0,0,0,7,3,1,4
192.168.10.25,OTHER,443,6,6,0,0,1,0,5,7,3,1,807
192.168.10.5,OTHER,443,17,0,0,0,2,0,0,7,3,1,256
192.168.10.16,OTHER,443,6,10,0,0,1,0,3,7,3,1,145
192.168.10.5,OTHER,80,6,6,0,0,2,0,6,7,3,1,12
192.168.10.5,OTHER,80,6,1,0,0,1,0,0,7,3,1,82
192.168.10.19,192.168.10.17,OTHER,17,0,0,0,0,0,0,7,3,1,92
192.168.10.3,OTHER,OTHER,17,1,0,0,1,0,0,7,3,1,373
192.168.10.16,OTHER,443,6,11,0,0,0,0,10,7,3,1,526
192.168.10.12,OTHER,443,6,18,0,0,1,0,3,7,3,1,300
192.168.10.9,OTHER,443,6,4,0,0,6,0,1,7,3,1,6
192.168.10.50,192.168.10.3,OTHER,17,0,0,0,0,0,0,7,3,1,664
192.168.10.15,OTHER,443,6,2,0,0,1,0,2,7,3,1,420
192.168.10.15,OTHER,80,6,1,0,0,0,0,0,7,3,1,182
192.168.10.8,OTHER,443,6,3,0,0,2,0,1,7,3,1,58
192.168.10.15,192.168.10.3,53,17,19,0,0,0,0,17,7,3,1,1
192.168.10.17,OTHER,443,6,14,0,0,2,0,4,7,3,1,17
192.168.10.19,OTHER,443,6,2,0,0,0,0,1,7,3,1,1308
192.168.10.25,192.168.10.50,OTHER,6,0,0,0,5,0,0,7,3,1,200
192.168.10.12,OTHER,443,6,3,0,0,4,0,1,7,3,1,33
192.168.10.9,OTHER,443,6,18,0,0,1,0,4,7,3,1,1667
OTHER,192.168.10.9,OTHER,6,10,0,0,0,0,4,7,3,1,3
192.168.10.19,OTHER,443,6,14,0,0,3,0,2,7,3,1,1
192.168.10.5,192.168.10.3,OTHER,6,4,0,0,1,0,3,7,3,1,110
OTHER,192.168.10.19,OTHER,6,0,0,0,4,0,0,7,3,1,35
192.168.10.9,OTHER,443,6,18,0,0,2,0,4,7,3,1,368
192.168.10.17,OTHER,80,6,5,0,0,0,0,4,7,3,1,72
192.168.10.5,OTHER,80,6,2,0,0,0,0,3,7,3,1,3926
192.168.10.25,192.168.10.19,OTHER,6,0,0,0,0,0,0,7,3,1,129
192.168.10.8,OTHER,443,6,13,0,0,1,0,3,7,3,1,45
192.168.10.16,OTHER,80,6,13,0,0,1,0,4,7,3,1,44
192.168.10.19,OTHER,443,6,2,0,0,0,0,3,7,3,1,100
192.168.10.51,OTHER,80,6,12,0,0,2,0,4,7,3,1,20
192.168.10.50,172.16.0.1,OTHER,6,13,0,0,4,0,8,7,3,1,243
192.168.10.50,192.168.10.3,OTHER,6,0,0,0,0,0,0,7,3,1,1102
192.168.10.25,OTHER,443,6,8,0,0,1,0,7,7,3,1,45
192.168.10.25,OTHER,443,6,11,0,0,0,0,0,7,3,1,2737
192.168.10.19,OTHER,443,6,18,0,0,1,0,3,7,3,1,974
192.168.10.9,OTHER,80,6,2,0,0,0,0,1,7,3,1,312
192.168.10.9,OTHER,443,6,10,0,0,0,0,10,7,3,1,73
192.168.10.14,OTHER,443,6,3,0,0,0,0,2,7,3,1,132
192.168.10.17,OTHER,123,17,12,0,0,0,0,14,7,3,1,1268
192.168.10.15,OTHER,443,6,18,0,0,2,0,4,7,3,1,346
192.168.10.15,OTHER,80,6,18,0,0,3,0,2,7,3,1,4
192.168.10.25,OTHER,80,6,11,0,0,0,0,0,7,3,1,481
192.168.10.5,OTHER,443,6,19,0,0,1,0,8,7,3,1,1061
192.168.10.17,OTHER,443,6,5,0,0,1,0,3,7,3,1,246
192.168.10.17,OTHER,OTHER,6,1,0,0,1,0,0,7,3,1,145
192.168.10.17,OTHER,443,6,11,0,0,0,0,7,7,3,1,106
192.168.10.51,OTHER,80,6,8,0,0,1,0,3,7,3,1,30
192.168.10.3,192.168.10.1,53,17,18,0,0,0,0,12,7,3,1,4
192.168.10.25,OTHER,80,6,9,0,0,2,0,5,7,3,1,3
192.168.10.5,OTHER,443,6,4,0,0,0,0,3,7,3,1,122
OTHER,192.168.10.8,443,6,3,0,0,0,0,2,7,3,1,7
192.168.10.17,OTHER,443,6,19,1,1,4,0,2,7,4,1,11
192.168.10.50,172.16.0.1,OTHER,6,16,0,0,4,0,13,7,3,1,163
192.168.10.19,192.168.10.50,OTHER,6,0,0,0,1,0,0,7,3,1,217
192.168.10.17,OTHER,123,17,11,0,0,0,0,14,7,3,1,695
192.168.10.5,OTHER,443,6,7,0,0,4,0,2,7,3,1,4
192.168.10.14,OTHER,80,6,0,0,0,1,0,0,7,3,1,829
192.168.10.12,192.168.10.50,OTHER,6,0,0,0,0,0,0,7,3,1,1282
192.168.10.14,OTHER,80,6,6,0,0,0,0,6,7,3,1,8
192.168.10.50,OTHER,123,17,0,0,0,0,0,0,7,3,1,889
192.168.10.12,192.168.10.3,OTHER,17,0,0,0,0,0,0,7,3,1,310
192.168.10.12,OTHER,80,6,2,0,0,0,0,2,7,3,1,413
192.168.10.15,OTHER,80,6,0,0,0,1,0,0,7,3,1,491
192.168.10.15,192.168.10.3,53,17,15,0,0,0,0,11,7,3,1,1
192.168.10.19,OTHER,80,6,10,0,0,0,0,4,7,3,1,167
192.168.10.8,OTHER,80,6,2,0,0,0,0,1,7,3,1,232
192.168.10.14,OTHER,443,6,18,0,0,1,0,4,7,3,1,1644
192.168.10.15,OTHER,443,6,19,0,0,1,0,5,7,3,1,117
192.168.10.25,OTHER,443,6,7,0,0,1,0,5,7,3,1,315
192.168.10.17,OTHER,443,6,5,0,0,2,0,1,7,3,1,77
192.168.10.19,OTHER,443,6,10,0,0,1,0,4,7,3,1,1093
192.168.10.25,OTHER,443,6,2,0,0,1,0,1,7,3,1,459
192.168.10.19,OTHER,80,6,19,0,0,3,0,3,7,3,1,19
192.168.10.5,OTHER,443,6,15,0,0,0,0,11,7,3,1,491
192.168.10.9,OTHER,80,6,18,0,0,0,0,4,7,3,1,1525
192.168.10.12,OTHER,443,6,18,0,0,0,0,4,7,3,1,29
192.168.10.51,OTHER,443,6,2,0,0,0,0,3,7,3,1,88
OTHER,OTHER,OTHER,0,17,1,0,0,0,2,7,3,1,101
192.168.10.16,OTHER,OTHER,17,0,0,0,0,0,0,7,3,1,138
192.168.10.16,OTHER,443,6,11,0,0,2,0,3,7,3,1,52
192.168.10.17,OTHER,443,6,19,0,0,1,0,9,7,3,1,46
192.168.10.14,OTHER,443,6,13,1,2,3,1,2,7,4,1,2
192.168.10.25,192.168.10.3,OTHER,6,17,0,0,2,0,9,7,3,1,298
OTHER,OTHER,OTHER,0,19,0,0,0,0,3,7,3,1,41
192.168.10.51,OTHER,443,6,0,0,0,2,0,0,7,3,1,228
192.168.10.3,192.168.10.1,53,17,15,0,0,0,0,16,7,3,1,730
OTHER,192.168.10.25,OTHER,6,5,0,0,7,0,2,7,3,1,1
192.168.10.19,OTHER,80,6,2,0,0,0,0,2,7,3,1,897
192.168.10.14,OTHER,443,6,14,0,0,1,0,10,7,3,1,12
192.168.10.12,OTHER,80,6,5,0,0,0,0,4,7,3,1,100
192.168.10.25,192.168.10.3,OTHER,6,18,0,0,2,0,10,7,3,1,157
192.168.10.8,192.168.10.50,OTHER,6,0,0,0,1,0,0,7,3,1,78
192.168.10.14,OTHER,80,6,19,0,0,1,0,4,7,3,1,480
192.168.10.8,OTHER,443,6,13,0,0,1,0,4,7,3,1,87
192.168.10.17,192.168.10.3,123,17,0,0,0,0,0,0,7,3,1,324
192.168.10.5,OTHER,443,6,3,0,0,2,0,2,7,3,1,409
192.168.10.14,OTHER,443,6,7,0,0,2,0,2,7,3,1,8
192.168.10.3,192.168.10.1,53,17,16,0,0,0,0,18,7,3,1,1027
192.168.10.16,OTHER,80,6,18,0,0,1,0,4,7,3,1,714
192.168.10.8,OTHER,80,6,3,0,0,0,0,1,7,3,1,21
192.168.10.8,OTHER,443,6,17,0,0,4,0,4,7,3,1,43
192.168.10.15,OTHER,443,6,10,0,0,1,0,4,7,3,1,1444
192.168.10.8,OTHER,443,6,10,0,0,1,0,4,7,3,1,1295
192.168.10.17,OTHER,123,17,11,0,0,0,0,8,7,3,1,13
192.168.10.5,OTHER,443,6,19,0,0,6,0,2,7,3,1,7
192.168.10.14,192.168.10.3,53,17,2,0,0,0,0,0,7,3,1,53
192.168.10.8,OTHER,443,6,18,0,0,4,0,4,7,3,1,22
192.168.10.9,OTHER,80,6,18,0,0,1,0,4,7,3,1,970
192.168.10.14,OTHER,443,6,4,0,0,1,0,2,7,3,1,394
192.168.10.12,OTHER,123,17,13,0,0,0,0,9,7,3,1,2
192.168.10.16,OTHER,443,6,19,1,1,2,1,2,7,4,1,1
192.168.10.12,OTHER,443,6,10,0,0,0,0,8,7,3,1,9
192.168.10.51,OTHER,443,6,12,0,0,2,0,3,7,3,1,25
192.168.10.12,OTHER,443,6,3,0,0,1,0,2,7,3,1,462
192.168.10.14,OTHER,443,6,5,0,0,1,0,3,7,3,1,108
192.168.10.14,OTHER,80,6,9,11,12,1,11,0,14,13,1,1
192.168.10.17,OTHER,443,6,4,0,0,1,0,3,7,3,1,111
192.168.10.5,OTHER,443,6,19,0,0,2,0,7,7,3,1,81
192.168.10.51,OTHER,80,6,1,0,0,0,0,1,7,3,1,205
192.168.10.51,172.16.0.1,443,6,2,0,0,3,0,0,7,3,1,126
192.168.10.16,OTHER,443,6,19,0,0,1,0,7,7,3,1,760
192.168.10.5,OTHER,443,6,19,0,0,1,0,6,7,3,1,222
192.168.10.25,OTHER,OTHER,6,18,0,0,1,0,2,7,3,1,5
192.168.10.8,OTHER,80,6,3,0,0,2,0,3,7,3,1,46
192.168.10.19,OTHER,80,6,19,0,0,1,0,4,7,3,1,294
192.168.10.15,192.168.10.3,53,17,7,0,0,0,0,7,7,3,1,12
192.168.10.15,OTHER,443,6,3,0,0,3,0,2,7,3,1,60
192.168.10.12,OTHER,443,6,11,0,0,0,0,10,7,3,1,453
192.168.10.19,OTHER,443,6,16,0,0,2,0,4,7,3,1,21
192.168.10.14,192.168.10.3,OTHER,6,0,0,0,0,0,0,7,3,1,312
192.168.10.51,OTHER,80,6,19,0,0,0,0,4,7,3,1,20
192.168.10.8,OTHER,80,6,3,0,0,0,0,2,7,3,1,79
192.168.10.15,OTHER,80,6,4,0,0,0,0,4,7,3,1,68
192.168.10.14,OTHER,443,6,6,0,0,1,0,3,7,3,1,203
192.168.10.12,OTHER,80,6,12,0,0,1,0,4,7,3,1,31
192.168.10.9,OTHER,80,6,19,0,0,2,0,4,7,3,1,178
192.168.10.17,OTHER,443,6,18,0,0,3,0,3,7,3,1,112
OTHER,OTHER,OTHER,0,18,1,0,0,0,3,7,3,1,43
192.168.10.25,OTHER,443,6,2,0,0,0,0,0,7,3,1,240
192.168.10.8,OTHER,443,6,19,0,0,2,0,6,7,3,1,100
192.168.10.17,OTHER,443,6,17,0,0,3,0,2,7,3,1,7
192.168.10.9,OTHER,80,6,10,0,0,1,0,4,7,3,1,248
192.168.10.16,OTHER,80,6,19,0,0,1,0,4,7,3,1,464
192.168.10.5,OTHER,80,6,6,0,0,1,0,4,7,3,1,52
192.168.10.14,OTHER,443,6,19,0,0,2,0,4,7,3,1,97
192.168.10.9,OTHER,80,6,11,0,0,1,0,4,7,3,1,59
192.168.10.25,OTHER,443,6,13,0,0,2,0,8,7,3,1,9
192.168.10.12,OTHER,OTHER,6,18,0,0,0,0,3,7,3,1,2
192.168.10.17,OTHER,OTHER,17,0,0,0,1,0,0,7,3,1,532
192.168.10.15,OTHER,443,6,19,0,0,5,0,3,7,3,1,14
OTHER,192.168.10.14,OTHER,6,0,0,0,2,0,0,7,3,1,54
192.168.10.15,OTHER,443,6,11,1,2,2,1,2,7,4,1,1
192.168.10.17,OTHER,443,6,9,0,0,1,0,4,7,3,1,52
192.168.10.12,OTHER,80,6,2,0,0,0,0,1,7,3,1,135
192.168.10.51,OTHER,443,6,2,0,0,0,0,2,7,3,1,410
192.168.10.15,OTHER,443,6,11,0,0,0,0,10,7,3,1,530
192.168.10.5,OTHER,443,6,17,1,1,8,0,3,7,3,1,2
192.168.10.9,OTHER,443,6,19,0,1,4,0,2,7,3,1,3
192.168.10.16,OTHER,80,6,2,0,0,0,0,1,7,3,1,68
192.168.10.9,OTHER,443,6,10,0,0,2,0,4,7,3,1,175
192.168.10.5,OTHER,443,6,1,0,0,0,0,0,7,3,1,945
192.168.10.12,OTHER,OTHER,17,0,0,0,0,0,0,7,3,1,117
192.168.10.15,OTHER,443,6,2,0,0,9,0,0,7,3,1,14
192.168.10.50,172.16.0.1,OTHER,6,2,0,0,0,0,1,7,3,1,537
192.168.10.17,OTHER,443,6,19,0,0,3,0,4,7,3,1,74
192.168.10.8,OTHER,443,6,16,0,0,1,0,4,7,3,1,50
192.168.10.15,OTHER,443,6,17,0,0,2,0,4,7,3,1,49
192.168.10.9,OTHER,443,6,19,0,0,1,0,8,7,3,1,1242
192.168.10.16,OTHER,123,17,12,0,0,0,0,14,7,3,1,228
192.168.10.9,OTHER,443,6,16,0,0,1,0,4,7,3,1,45
192.168.10.17,OTHER,443,6,19,0,0,0,0,10,7,3,1,1
192.168.10.8,OTHER,443,6,4,0,0,0,0,3,7,3,1,135
192.168.10.12,OTHER,443,6,1,0,0,0,0,1,7,3,1,628
192.168.10.12,OTHER,443,6,8,0,0,3,0,3,7,3,1,6
192.168.10.15,OTHER,80,6,19,0,0,1,0,4,7,3,1,534
192.168.10.51,OTHER,443,6,18,0,0,1,0,3,7,3,1,686
192.168.10.15,OTHER,443,6,18,0,0,1,0,8,7,3,1,219
192.168.10.9,OTHER,443,6,1,0,0,1,0,0,7,3,1,852
192.168.10.15,OTHER,80,6,2,0,0,0,0,1,7,3,1,225
192.168.10.50,192.168.10.16,OTHER,17,0,0,0,0,0,0,7,3,1,300
192.168.10.17,OTHER,443,6,5,0,0,0,0,4,7,3,1,35
192.168.10.12,OTHER,443,6,7,0,0,1,0,5,7,3,1,22
192.168.10.14,OTHER,80,6,4,0,0,0,0,3,7,3,1,181
192.168.10.14,OTHER,80,6,8,0,0,0,0,4,7,3,1,325
192.168.10.51,OTHER,80,6,11,0,0,0,0,4,7,3,1,77
192.168.10.8,OTHER,443,6,19,0,0,1,0,7,7,3,1,489
OTHER,192.168.10.9,OTHER,6,0,0,0,9,0,0,7,3,1,1
192.168.10.9,OTHER,80,6,10,0,0,0,0,4,7,3,1,265
192.168.10.51,OTHER,443,6,15,0,0,1,0,4,7,3,1,46
192.168.10.17,OTHER,80,6,9,0,0,2,0,3,7,3,1,7
192.168.10.8,192.168.10.50,OTHER,6,2,0,0,2,0,0,7,3,1,6
192.168.10.19,OTHER,80,6,17,0,0,1,0,4,7,3,1,62
192.168.10.16,OTHER,443,6,19,0,0,3,0,3,7,3,1,26
192.168.10.3,192.168.10.1,53,17,5,0,0,0,0,6,7,3,1,428
192.168.10.5,192.168.10.3,OTHER,6,0,0,0,3,0,0,7,3,1,66
192.168.10.8,OTHER,80,6,17,0,0,2,0,4,7,3,1,60
192.168.10.19,OTHER,80,6,12,0,0,2,0,3,7,3,1,1
192.168.10.25,OTHER,80,6,6,1,2,4,1,1,7,4,1,1
192.168.10.14,OTHER,80,6,10,0,0,0,0,11,7,3,1,76
192.168.10.3,192.168.10.1,53,17,1,0,0,0,0,2,7,3,1,469
192.168.10.5,OTHER,443,6,11,0,0,2,0,6,7,3,1,101
192.168.10.51,OTHER,443,6,4,0,0,5,0,2,7,3,1,1
192.168.10.9,OTHER,443,6,5,0,0,1,0,3,7,3,1,92
192.168.10.50,172.16.0.1,OTHER,6,1,0,0,4,0,0,7,3,1,1023
192.168.10.50,192.168.10.51,OTHER,6,0,0,0,0,0,0,7,3,1,1002
192.168.10.3,OTHER,OTHER,17,0,0,0,2,0,0,7,3,1,323
192.168.10.51,OTHER,80,6,5,1,1,3,1,0,7,4,1,1
192.168.10.15,192.168.10.3,53,17,2,0,0,0,0,1,7,3,1,102
OTHER,192.168.10.15,OTHER,6,2,0,0,0,0,2,7,3,1,1
192.168.10.3,192.168.10.1,53,17,9,0,0,0,0,13,7,3,1,781
192.168.10.8,192.168.10.3,OTHER,6,0,0,0,0,0,0,7,3,1,653
192.168.10.50,192.168.10.5,OTHER,6,0,0,0,0,0,0,7,3,1,1204
192.168.10.9,OTHER,80,6,18,1,1,11,0,1,7,4,1,3
192.168.10.8,OTHER,80,6,14,0,0,1,0,4,7,3,1,28
192.168.10.5,OTHER,443,6,10,0,0,1,0,3,7,3,1,97
192.168.10.15,192.168.10.3,53,17,2,0,0,0,0,2,7,3,1,88
192.168.10.19,OTHER,443,6,19,0,0,1,0,3,7,3,1,177
192.168.10.17,OTHER,80,6,2,0,0,0,0,1,7,3,1,130
192.168.10.50,172.16.0.1,OTHER,6,13,0,0,4,0,9,7,3,1,1225
192.168.10.9,192.168.10.3,53,17,3,0,0,0,0,3,7,3,1,47
192.168.10.5,192.168.10.3,53,17,15,0,0,0,0,14,7,3,1,4
192.168.10.3,192.168.10.1,53,17,14,0,0,0,0,15,7,3,1,245
192.168.10.16,OTHER,443,6,10,0,0,0,0,10,7,3,1,125
192.168.10.19,192.168.10.50,OTHER,6,0,0,0,5,0,0,7,3,1,223
192.168.10.14,OTHER,80,6,11,0,1,2,0,1,7,3,1,4
192.168.10.9,OTHER,80,6,2,0,0,0,0,2,7,3,1,547
192.168.10.8,OTHER,80,6,7,0,0,0,0,4,7,3,1,117
192.168.10.19,OTHER,443,6,16,0,0,1,0,4,7,3,1,63
192.168.10.15,OTHER,80,6,6,0,0,0,0,4,7,3,1,148
192.168.10.25,OTHER,443,6,6,1,1,3,1,1,7,4,1,8
192.168.10.25,OTHER,443,6,4,0,0,0,0,0,7,3,1,147
OTHER,OTHER,OTHER,0,19,1,0,0,0,2,7,3,1,407
192.168.10.14,OTHER,80,6,9,0,0,6,0,2,7,3,1,1
192.168.10.15,OTHER,443,6,2,0,0,2,0,1,7,3,1,140
192.168.10.16,OTHER,80,6,3,0,0,1,0,1,7,3,1,34
192.168.10.51,OTHER,443,6,4,0,0,1,0,2,7,3,1,214
192.168.10.14,OTHER,443,6,11,0,0,0,0,10,7,3,1,474
192.168.10.3,192.168.10.1,53,17,1,0,0,0,0,1,7,3,1,1854
192.168.10.51,OTHER,80,6,10,0,0,1,0,4,7,3,1,161
